Commodity,Date,Unit,Average Price
Sesame,2011-02-15,3.5 KG,16.824
Sesame,2011-03-15,3.5 KG,14.35
Sesame,2011-04-15,3.5 KG,16.25
Sesame,2011-05-15,3.5 KG,13.2
Sesame,2011-06-15,3.5 KG,18.23
Sesame,2011-07-15,3.5 KG,19.6875
Sesame,2011-08-15,3.5 KG,22.1875
Sesame,2011-09-15,3.5 KG,23.9375
Sesame,2011-10-15,3.5 KG,18.040000000000003
Sesame,2011-11-15,3.5 KG,19.86
Sesame,2011-12-15,3.5 KG,19.833333333333332
Sesame,2012-01-15,3.5 KG,21.166666666666668
Sesame,2012-02-15,3.5 KG,20.855
Sesame,2012-03-15,3.5 KG,21.325
Sesame,2012-04-15,3.5 KG,28.15
Sesame,2012-05-15,3.5 KG,28.7
Sesame,2012-07-15,3.5 KG,19.7
Sesame,2012-08-15,3.5 KG,22.2
Sesame,2012-09-15,3.5 KG,23.95
Sesame,2012-10-15,3.5 KG,25.333333333333332
Sesame,2012-11-15,3.5 KG,21.335
Sesame,2012-12-15,3.5 KG,24.5625
Sesame,2013-04-15,3.5 KG,22.65
Sesame,2013-05-15,3.5 KG,24.3
Sesame,2013-06-15,3.5 KG,24.04
Sesame,2013-07-15,3.5 KG,25.939999999999998
Sesame,2013-08-15,3.5 KG,24.5
Sesame,2013-09-15,3.5 KG,20.55
Sesame,2013-10-15,3.5 KG,21.4
Sesame,2013-11-15,3.5 KG,20.79
Sesame,2013-12-15,3.5 KG,19.2
Sesame,2014-01-15,3.5 KG,21.666666666666668
Sesame,2014-02-15,3.5 KG,22.333333333333332
Sesame,2014-03-15,3.5 KG,22.333333333333332
Sesame,2014-04-15,3.5 KG,22.0
Sesame,2014-05-15,3.5 KG,21.666666666666668
Sesame,2014-06-15,3.5 KG,21.0
Sesame,2014-07-15,3.5 KG,22.666666666666668
Sesame,2014-08-15,3.5 KG,25.15
Sesame,2014-09-15,3.5 KG,23.6
Sesame,2014-10-15,3.5 KG,22.55
Sesame,2014-11-15,3.5 KG,24.666
Sesame,2014-12-15,3.5 KG,18.825
Sesame,2015-01-15,3.5 KG,27.55
Sesame,2015-02-15,3.5 KG,19.5
Sesame,2015-03-15,3.5 KG,20.4
Sesame,2015-04-15,3.5 KG,36.96
Sesame,2015-05-15,3.5 KG,37.825
Sesame,2015-06-15,3.5 KG,40.5
Sesame,2015-07-15,3.5 KG,37.525
Sesame,2015-08-15,3.5 KG,47.974999999999994
Sesame,2015-09-15,3.5 KG,41.575
Sesame,2015-10-15,3.5 KG,43.225
Sesame,2015-11-15,3.5 KG,46.63333333333333
Sesame,2015-12-15,3.5 KG,56.25
Sesame,2016-01-15,3.5 KG,78.0
Sesame,2016-02-15,3.5 KG,79.875
Sesame,2016-03-15,3.5 KG,98.41666666666667
Sesame,2016-04-15,3.5 KG,123.65
Sesame,2016-05-15,3.5 KG,114.75
Sesame,2016-06-15,3.5 KG,135.0
Sesame,2016-07-15,3.5 KG,174.16666666666666
Sesame,2016-08-15,3.5 KG,322.5
Sesame,2016-10-15,3.5 KG,168.55
Sesame,2016-11-15,3.5 KG,163.375
Sesame,2016-12-15,3.5 KG,228.25
Sesame,2017-01-15,3.5 KG,308.6666666666667
Sesame,2017-02-15,3.5 KG,366.5
Sesame,2017-03-15,3.5 KG,401.0
Sesame,2017-04-15,3.5 KG,427.0833333333333
Sesame,2017-05-15,3.5 KG,525.4
Sesame,2017-06-15,3.5 KG,500.57142857142856
Sesame,2017-07-15,3.5 KG,570.0714285714286
Sesame,2017-08-15,3.5 KG,611.6666666666666
Sesame,2017-10-15,3.5 KG,481.1666666666667
Sesame,2017-11-15,3.5 KG,345.0
Sesame,2017-12-15,3.5 KG,391.5
Sesame,2018-01-15,3.5 KG,496.2
Sesame,2018-03-15,3.5 KG,498.7142857142857
Sesame,2018-04-15,3.5 KG,777.45
Sesame,2018-06-15,3.5 KG,762.5
Sesame,2018-06-15,KG,781.5
Sesame,2018-07-15,3.5 KG,862.6
Sesame,2018-07-15,KG,800.0
Sesame,2018-08-15,3.5 KG,727.1428571428571
Sesame,2018-09-15,3.5 KG,760.625
Sesame,2018-10-15,3.5 KG,611.0
Sesame,2018-12-15,3.5 KG,474.3333333333333
Sesame,2019-01-15,3.5 KG,657.2857142857143
Sesame,2019-02-15,3.5 KG,628.1428571428571
Sesame,2019-03-15,3.5 KG,749.375
Sesame,2019-04-15,3.5 KG,839.6666666666666
Sesame,2019-05-15,3.5 KG,987.6
Sesame,2019-06-15,3.5 KG,927.6
Sesame,2019-07-15,3.5 KG,1112.6
Sesame,2019-08-15,3.5 KG,1214.8
Sesame,2019-09-15,3.5 KG,1230.0
Sesame,2019-10-15,3.5 KG,1172.6
Sesame,2020-01-15,3.5 KG,818.5
Sesame,2020-02-15,3.5 KG,810.0
Sesame,2020-03-15,3.5 KG,1005.9
Sesame,2020-04-15,3.5 KG,1035.6
Sesame,2020-05-15,3.5 KG,1187.4029999999998
Sesame,2020-06-15,3.5 KG,1186.3636363636363
Sesame,2020-07-15,3.5 KG,1401.3054545454545
Sesame,2020-08-15,3.5 KG,1589.6773333333333
Sesame,2020-09-15,3.5 KG,1616.7130769230769
Sesame,2020-10-15,3.5 KG,1357.5154545454545
Sesame,2020-11-15,3.5 KG,1654.097857142857
Sesame,2020-12-15,3.5 KG,1543.278
Sesame,2021-01-15,3.5 KG,1748.333
Sesame,2021-02-15,3.5 KG,2303.125
Sesame,2021-03-15,3.5 KG,2134.269
Sesame,2021-04-15,3.5 KG,2638.195
Sesame,2021-05-15,3.5 KG,2349.8991666666666
Sesame,2021-06-15,3.5 KG,2457.9583333333335
Sesame,2021-07-15,3.5 KG,2470.107
Sesame,2021-08-15,3.5 KG,2074.5730769230768
Sesame,2021-09-15,3.5 KG,2054.453076923077
Sesame,2021-10-15,3.5 KG,2115.9725
Sesame,2021-11-15,3.5 KG,1921.37
Sesame,2021-12-15,3.5 KG,1940.8439999999998
Sesame,2022-01-15,3.5 KG,2012.1858333333332
Sesame,2022-02-15,3.5 KG,2067.9166666666665
Sesame,2022-03-15,3.5 KG,2450.7572727272727
Sesame,2022-04-15,3.5 KG,2031.7350000000001
Sesame,2022-05-15,3.5 KG,2196.3723529411764
Sesame,2022-06-15,3.5 KG,2290.2076923076925
Sesame,2022-07-15,3.5 KG,2547.3383333333336
Sesame,2022-08-15,3.5 KG,2757.21125
Sesame,2022-09-15,3.5 KG,2824.305625
Sesame,2022-10-15,3.5 KG,3405.83375
Sesame,2022-11-15,3.5 KG,3355.32375
Sesame,2022-12-15,3.5 KG,3120.4080000000004
Sesame,2023-01-15,3.5 KG,3558.915
Sesame,2023-02-15,3.5 KG,3477.568125
Sesame,2023-03-15,3.5 KG,3605.278
Sesame,2023-04-15,3.5 KG,3529.7850000000003
Sesame,2023-05-15,3.5 KG,4558.487777777777
Sesame,2023-06-15,3.5 KG,3898.0333333333333
Sesame,2023-07-15,3.5 KG,4360.0
Sesame,2023-08-15,3.5 KG,4323.312142857143
Sesame,2023-09-15,3.5 KG,4634.892000000001
Sesame,2023-10-15,3.5 KG,4113.978
Sesame,2023-12-15,3.5 KG,4952.777333333333
Sesame,2024-01-15,3.5 KG,5048.646428571429
Sesame,2024-02-15,3.5 KG,5619.272
Sorghum (brown),2020-05-15,3.5 KG,529.375
Sorghum (brown),2020-06-15,3.5 KG,704.395
Sorghum (brown),2020-07-15,3.5 KG,789.84
Sorghum (brown),2020-08-15,3.5 KG,824.0133333333334
Sorghum (brown),2020-09-15,3.5 KG,917.4675000000001
Sorghum (brown),2020-09-15,50 KG,11611.111111111111
Sorghum (brown),2020-10-15,3.5 KG,791.6666666666666
Sorghum (brown),2020-10-15,50 KG,11250.0
Sorghum (brown),2020-11-15,3.5 KG,913.1753846153847
Sorghum (brown),2020-11-15,50 KG,11362.640000000001
Sorghum (brown),2020-12-15,3.5 KG,889.8149999999999
Sorghum (brown),2020-12-15,50 KG,9370.981428571427
Sorghum (brown),2021-01-15,3.5 KG,963.0558333333333
Sorghum (brown),2021-01-15,50 KG,12172.222222222223
Sorghum (brown),2021-02-15,3.5 KG,1078.333
Sorghum (brown),2021-02-15,50 KG,13145.833333333334
Sorghum (brown),2021-03-15,3.5 KG,1023.5435714285715
Sorghum (brown),2021-03-15,50 KG,12274.646666666667
Sorghum (brown),2021-04-15,3.5 KG,1083.5469230769231
Sorghum (brown),2021-04-15,50 KG,14025.253636363637
Sorghum (brown),2021-05-15,3.5 KG,1101.8473333333334
Sorghum (brown),2021-05-15,50 KG,13490.81
Sorghum (brown),2021-06-15,3.5 KG,1046.4666666666667
Sorghum (brown),2021-06-15,50 KG,12560.145833333334
Sorghum (brown),2021-07-15,3.5 KG,996.365
Sorghum (brown),2021-07-15,50 KG,11696.0
Sorghum (brown),2021-08-15,3.5 KG,785.146111111111
Sorghum (brown),2021-08-15,50 KG,9727.485
Sorghum (brown),2021-09-15,3.5 KG,751.2564705882353
Sorghum (brown),2021-09-15,50 KG,9701.880000000001
Sorghum (brown),2021-10-15,3.5 KG,707.551875
Sorghum (brown),2021-10-15,50 KG,8755.208333333334
Sorghum (brown),2021-11-15,3.5 KG,726.3464705882352
Sorghum (brown),2021-11-15,50 KG,8698.68
Sorghum (brown),2021-12-15,3.5 KG,753.8925
Sorghum (brown),2021-12-15,50 KG,7196.665
Sorghum (brown),2022-01-15,3.5 KG,888.2244444444445
Sorghum (brown),2022-01-15,50 KG,10510.302857142857
Sorghum (brown),2022-02-15,3.5 KG,875.6944444444445
Sorghum (brown),2022-02-15,50 KG,10566.42857142857
Sorghum (brown),2022-03-15,3.5 KG,904.5454545454545
Sorghum (brown),2022-03-15,50 KG,11428.57142857143
Sorghum (brown),2022-04-15,3.5 KG,927.7905555555556
Sorghum (brown),2022-04-15,50 KG,11869.943076923078
Sorghum (brown),2022-05-15,3.5 KG,1068.770588235294
Sorghum (brown),2022-05-15,50 KG,13384.530769230769
